vote_trump,census_region,state,age,weight_2020,hispan,sex,race,income,education_category,stateicp
1,4,CO,67,1.315122088959795,0,1,1,3,3,Colorado
1,2,MO,47,0.20682554695069982,0,1,1,1,3,Missouri
1,1,ME,60,0.7458305484449995,0,1,1,2,3,Maine
1,3,TX,56,3.5589469556202147,0,1,1,4,2,Texas
0,2,IL,41,0.11017435006440018,1,1,5,2,3,Illinois
0,3,NC,66,1.3357222913273,0,1,2,1,3,North Carolina
0,3,TX,34,0.17346113560336437,1,1,1,1,2,Texas
0,3,FL,26,0.7593900662356622,0,0,1,2,3,Florida
0,3,OK,56,0.12120233097162529,0,1,1,1,2,Oklahoma
1,2,IL,37,0.03871803519164792,1,1,1,2,3,Illinois
1,1,PA,23,0.3103885500230522,0,0,1,1,1,Pennsylvania
0,1,NY,19,0.3656659037121737,0,1,2,2,2,New York
0,2,MI,36,0.78892907331324,0,1,1,3,3,Michigan
0,4,CA,25,0.01624485285309622,1,0,1,2,3,California
0,2,IL,67,0.13128780747933744,0,1,1,1,3,Illinois
1,2,OH,47,0.2768647368748965,0,1,1,1,2,Ohio
0,4,CO,58,0.5675625496080189,0,1,1,1,2,Colorado
0,1,NY,53,1.7590763106542235,1,1,1,2,1,New York
1,2,MN,44,0.36783558934644267,0,0,1,2,3,Minnesota
0,3,TX,29,0.16901756925620076,1,1,1,2,2,Texas
0,3,TX,64,0.541828668757024,0,1,1,2,3,Texas
0,1,NY,35,0.18683462859983624,0,0,4,1,3,New York
0,3,KY,37,0.20386677905010725,0,1,1,1,3,Kentucky
0,4,CO,34,0.9975665695019257,1,0,1,4,3,Colorado
0,2,WI,63,0.40941837583573665,0,0,1,2,2,Wisconsin
0,4,CA,41,0.48095844779521013,1,0,1,2,2,California
0,2,MN,61,0.1904778497605895,0,0,1,1,3,Minnesota
0,4,OR,59,0.4844901833859008,0,0,1,2,3,Oregon
1,3,TX,20,0.719833954450568,1,1,1,1,2,Texas
0,2,OH,45,0.20549548832899808,0,0,1,1,3,Ohio
0,4,WA,40,0.33202186555255775,0,0,4,2,3,Washington
1,4,CA,72,0.6620295793260318,0,0,4,1,3,California
0,3,TX,21,0.015929073343869563,1,1,2,2,3,Texas
0,2,MI,53,0.40829605626842574,0,0,1,1,2,Michigan
1,3,TN,35,1.0600511296288653,0,1,1,1,2,Tennessee
0,2,MI,19,1.3788302874366822,0,1,2,3,2,Michigan
0,4,OR,65,0.22958201097574338,0,1,1,1,3,Oregon
1,3,NC,45,2.6295140219388493,0,1,1,2,3,North Carolina
1,4,CO,57,0.47260135679145415,0,1,1,1,3,Colorado
0,3,OK,20,1.5716640325534812,0,1,1,3,3,Oklahoma
1,3,TX,68,0.1555591405181874,0,1,1,1,3,Texas
1,1,NY,66,0.551546592607634,0,1,1,2,3,New York
1,4,CO,65,0.6013251137014857,0,1,1,2,2,Colorado
1,4,ID,46,0.49637324596145577,0,0,1,2,3,Idaho
1,2,MI,57,0.8586285311110069,0,1,1,3,3,Michigan
0,1,NY,35,2.5701284614253495,0,1,2,4,3,New York
0,4,CA,40,1.2381493305448248,0,0,4,1,1,California
0,2,MO,20,0.1955506381917438,0,1,1,1,2,Missouri
0,2,OH,39,0.5300385137592734,0,1,1,2,3,Ohio
1,1,NJ,61,0.8701942276011339,0,1,1,3,3,New Jersey
0,3,KY,51,0.08952910845455414,0,1,1,1,3,Kentucky
0,2,KS,63,0.1124372619680649,0,1,1,1,3,Kansas
0,4,NM,25,0.07393622989680572,0,1,4,1,3,New Mexico
0,2,MO,50,0.16562759512532346,0,1,1,1,2,Missouri
1,3,NC,72,2.5753341289142027,0,1,1,3,3,North Carolina
0,3,SC,47,0.396198672862334,0,1,1,2,3,South Carolina
0,4,CA,63,1.6684624923335072,0,1,4,2,3,California
1,3,AR,70,1.5020032343760035,0,1,1,1,2,Arkansas
1,2,MN,57,0.41047078541191534,0,1,1,1,2,Minnesota
1,4,UT,56,1.01593327728828,0,1,1,2,2,Utah
0,4,CA,51,0.9847159527169961,0,1,1,3,3,California
1,2,MI,76,0.9783761419008548,0,0,1,2,3,Michigan
0,3,TX,21,0.12178253324564287,0,1,2,1,2,Texas
1,1,NY,59,0.782993664771495,0,1,1,2,3,New York
1,4,CA,37,5.0000015049223014,1,1,1,2,2,California
0,4,NV,55,0.6648334945740724,0,1,4,2,3,Nevada
0,1,NY,43,0.7382979797510898,0,0,1,2,2,New York
0,2,OH,35,0.29563809483582865,0,1,1,1,2,Ohio
1,3,KY,67,0.9332615069767883,0,1,1,2,2,Kentucky
0,3,VA,46,0.5655458846543906,0,1,1,2,3,Virginia
1,1,PA,22,0.6789411043573993,0,0,1,2,3,Pennsylvania
0,2,IN,52,0.1882403106991864,0,1,1,2,3,Indiana
0,3,MD,40,0.06720197373952753,0,1,4,3,3,Maryland
0,2,IN,68,0.2627456546501188,1,1,1,2,2,Indiana
1,3,FL,64,1.2920388658983624,0,0,1,2,2,Florida
0,1,NY,46,0.07675240358321889,0,1,1,1,2,New York
0,3,FL,21,0.7673241117553464,1,1,5,1,2,Florida
1,3,FL,30,0.08166908941914065,1,1,2,1,2,Florida
0,3,NC,48,0.21067161421531827,0,0,2,1,3,North Carolina
0,2,MN,82,0.5549525723209194,0,1,1,1,2,Minnesota
1,3,TX,62,0.9573230742191954,0,0,1,2,2,Texas
1,3,GA,36,1.3917123746382425,0,0,1,2,1,Georgia
0,1,NJ,56,0.6588459195982745,0,1,1,3,3,New Jersey
0,1,RI,56,2.0495871261339387,1,1,1,2,3,Rhode Island
0,4,WA,73,0.46299473096438537,0,1,1,1,3,Washington
0,3,FL,57,0.5984885861560142,0,0,1,2,3,Florida
1,2,MO,37,0.2776284360758353,0,1,1,1,3,Missouri
0,1,NJ,59,4.988328444428011,1,1,1,4,2,New Jersey
0,1,NJ,26,0.16151937116098564,1,1,1,1,3,New Jersey
0,4,CA,49,0.11034547170692306,0,1,1,1,3,California
0,3,FL,23,0.9426030268733921,0,1,1,2,3,Florida
0,2,IA,20,0.11499115381138847,0,0,2,1,2,Iowa
0,4,CA,64,1.799716617697909,0,1,4,2,3,California
0,3,FL,67,1.1782732609140423,1,1,1,1,2,Florida
1,3,FL,32,3.5099028019328484,1,0,5,2,2,Florida
1,1,NY,44,0.016000862785989077,1,1,5,2,3,New York
0,2,WI,49,0.6666752117455886,0,0,1,2,2,Wisconsin
1,2,MI,47,0.9621729315139868,0,0,1,2,2,Michigan
1,3,TN,31,0.13451549085533832,1,1,1,1,2,Tennessee
0,4,AZ,24,0.002513051659032016,1,1,1,1,3,Arizona
0,2,IN,76,5.000004997054985,0,0,2,2,2,Indiana
0,3,TX,29,0.10759527036831859,1,1,1,1,1,Texas
1,4,AZ,54,0.5356881236041885,0,0,1,2,3,Arizona
1,3,FL,21,0.2034198588096921,0,1,4,3,3,Florida
1,4,CA,32,0.9973250263624787,1,1,1,2,2,California
0,3,FL,60,0.6261852859515105,1,1,1,2,2,Florida
1,3,GA,59,0.8003982866986691,0,0,1,2,3,Georgia
0,4,CA,36,0.043597888815652575,1,1,1,1,2,California
0,3,GA,22,0.47892814895847996,0,1,2,2,2,Georgia
0,1,CT,26,3.802903240031567,0,1,3,2,3,Connecticut
0,3,KY,32,0.006225137640345655,1,1,1,1,3,Kentucky
1,3,KY,51,0.8084228671429291,0,1,1,1,2,Kentucky
0,3,TN,18,0.14272662908106407,0,0,2,1,2,Tennessee
1,1,NY,32,0.4987854092050598,1,1,2,1,1,New York
0,2,IL,57,0.30956797093057675,0,1,1,2,3,Illinois
1,1,NY,30,0.2198692498157309,0,0,1,1,1,New York
0,3,WV,28,5.000001940015501,0,1,1,4,3,West Virginia
1,3,VA,43,0.35558936169967115,0,1,1,1,2,Virginia
0,3,FL,36,0.32266138006973827,1,1,5,1,3,Florida
0,1,PA,30,0.9169358664852345,0,1,2,2,3,Pennsylvania
0,4,OR,33,0.41876277964979236,0,1,1,2,3,Oregon
1,2,MI,63,0.892224643276618,0,1,1,2,3,Michigan
0,3,TX,53,0.155609114962246,1,1,1,1,3,Texas
0,2,OH,47,0.11171669744431838,0,1,1,1,2,Ohio
1,2,IN,40,0.4145993110302981,0,1,1,2,3,Indiana
0,3,TX,21,1.0793305774090296,1,1,5,3,1,Texas
0,3,TX,50,0.19582579554313798,1,0,4,4,3,Texas
0,3,FL,29,0.35594143915360693,0,1,2,1,3,Florida
0,4,CA,40,1.0315765340376841,1,1,1,2,3,California
1,4,CO,53,0.9809479695252133,0,0,1,3,3,Colorado
0,1,ME,49,0.6253648923492455,0,1,1,2,3,Maine
1,2,MO,41,0.4136455589303109,0,1,2,1,2,Missouri
0,1,PA,29,1.698490416574246,0,1,1,2,3,Pennsylvania
0,3,FL,34,0.482426257142731,0,1,1,2,3,Florida
1,3,TN,57,1.7485278686798376,0,1,1,3,3,Tennessee
0,1,NY,69,0.2006477527656417,0,1,1,1,3,New York
0,3,FL,60,1.8523036223666458,0,1,1,4,3,Florida
0,1,NY,56,0.42255611963981565,0,1,1,2,3,New York
1,4,WA,23,0.42426282593017933,0,0,1,1,2,Washington
1,2,KS,26,0.32289566579440326,0,1,1,1,3,Kansas
0,3,FL,18,1.1825961799287135,0,1,1,2,2,Florida
1,2,MI,71,1.0059743300099175,0,1,1,2,3,Michigan
0,1,NY,34,0.3616845778458756,0,1,1,2,3,New York
1,4,CA,31,0.5984445057908645,0,0,4,2,3,California
1,4,CA,35,1.3610963132696898,0,0,1,3,3,California
0,2,OH,30,0.8622213981862284,0,0,1,2,2,Ohio
1,1,PA,52,0.5608454767732817,0,1,1,2,2,Pennsylvania
0,3,WV,64,5.000002086270969,1,1,1,2,2,West Virginia
0,2,WI,62,0.345084939666385,0,1,1,2,3,Wisconsin
1,2,MO,62,0.7631368134424605,0,1,1,1,2,Missouri
0,3,TX,49,0.019349239396092805,1,1,1,2,3,Texas
1,2,IN,39,1.4190421905158477,0,0,1,2,2,Indiana
1,2,SD,60,0.305040741816538,0,0,1,1,3,South Dakota
0,1,NY,48,0.1125001375470393,0,0,1,1,3,New York
1,2,IL,28,0.7446027830422158,0,0,1,4,3,Illinois
0,1,MA,70,1.0307603620080965,0,1,1,2,3,Massachusetts
1,1,PA,49,0.6684176770653673,0,0,1,2,3,Pennsylvania
0,3,TX,22,2.583848406609942,0,0,1,2,3,Texas
0,3,FL,66,0.7373984322187801,0,1,1,2,2,Florida
0,2,MI,33,0.22757636594498087,0,0,2,1,3,Michigan
0,4,CA,71,5.000003954094947,0,1,4,3,3,California
0,3,TX,34,0.016636981656436435,1,1,1,1,3,Texas
0,2,KS,33,1.2913646728141615,1,1,1,3,3,Kansas
0,4,NM,35,0.5399430337464747,1,0,1,1,3,New Mexico
1,3,VA,45,1.4121828449017386,0,0,1,2,2,Virginia
0,2,OH,52,0.06592165603595192,0,0,1,1,3,Ohio
1,2,IL,40,0.3511354258607173,1,1,1,1,1,Illinois
1,3,GA,65,0.552608588638655,0,1,2,1,3,Georgia
0,4,CA,18,0.5152385856959313,1,1,1,1,2,California
1,2,WI,58,0.38578172441685565,0,0,1,2,3,Wisconsin
1,4,CA,21,0.03638978725662783,1,1,1,1,2,California
0,2,IL,43,1.08314355036246,0,0,3,2,2,Illinois
1,3,FL,52,2.088597688112201,0,0,1,2,2,Florida
0,4,AZ,28,0.16715425037449663,1,1,1,2,3,Arizona
1,4,CO,41,0.9783421055832745,1,1,1,3,3,Colorado
1,3,GA,49,0.23303825377528803,0,0,1,1,3,Georgia
0,4,CA,53,0.9847342237943228,1,0,5,2,3,California
1,4,CO,41,0.9783421055832745,1,1,1,3,3,Colorado
1,4,CO,41,3.501003431889592,1,1,1,2,3,Colorado
0,3,TN,30,0.19269849376463344,1,0,5,2,3,Tennessee
0,2,MN,23,0.1938536012996905,0,0,1,1,2,Minnesota
0,4,CA,25,0.1401051175780531,1,1,5,2,3,California
1,4,CA,19,0.4117752974988599,0,1,4,1,3,California
0,1,NY,32,0.6848584687685781,0,1,1,3,3,New York
0,3,VA,40,0.6235374994737752,1,1,2,2,2,Virginia
0,4,CO,42,3.1682390230991295,0,1,4,1,1,Colorado
0,3,VA,20,0.15975130412993538,0,1,4,2,2,Virginia
0,4,CA,35,3.7297434650495895,0,1,5,3,3,California
0,3,VA,44,0.05014871958458295,1,1,1,1,2,Virginia
1,2,IL,48,0.10748773555993148,0,1,1,2,3,Illinois
0,4,CA,23,0.18391430024511773,0,1,1,1,3,California
1,1,PA,18,1.3068474609304124,0,1,1,2,2,Pennsylvania
0,4,CA,19,1.7724805085082973,0,1,1,2,2,California
1,1,PA,43,0.4221540933578258,0,1,1,2,3,Pennsylvania
0,2,IL,29,0.938522649279865,0,1,1,2,1,Illinois
0,4,CA,19,0.05619808739372413,1,1,1,1,2,California
1,3,KY,48,0.3300902738820536,0,1,1,1,1,Kentucky
0,3,FL,64,0.1933102307908484,0,1,1,1,2,Florida
1,1,PA,59,0.2827938233129174,0,0,1,1,3,Pennsylvania
0,3,FL,39,0.4046489925927296,0,1,2,1,2,Florida
0,3,TX,62,0.1125755585383224,0,1,1,1,2,Texas
0,4,WA,47,0.4985450059255595,0,1,1,2,3,Washington
1,4,UT,36,0.6650566594708085,0,1,1,2,2,Utah
1,3,FL,27,1.282520484003754,0,0,1,1,2,Florida
0,2,MO,58,0.5631525780235302,0,0,1,2,2,Missouri
0,4,CA,57,0.3111408065941795,0,1,1,2,3,California
0,3,NC,47,0.18566311401373678,0,0,1,1,2,North Carolina
0,3,TX,69,0.35978859814008124,0,1,1,2,3,Texas
1,3,FL,67,0.29891068240984064,0,1,1,1,3,Florida
0,4,CO,30,0.41076761016451724,0,0,1,1,2,Colorado
0,3,FL,43,0.5505691763996251,1,1,5,2,3,Florida
0,4,CA,62,0.8498506042930035,0,1,2,1,2,California
0,4,CA,29,0.8575328043409667,0,1,4,2,3,California
0,3,TX,62,0.41847339230428543,0,1,1,2,3,Texas
0,1,NJ,74,1.4237625553336895,0,1,1,2,2,New Jersey
0,3,GA,46,1.1008383940613098,0,1,2,2,3,Georgia
0,3,MD,21,1.969945258047007,0,1,1,2,2,Maryland
0,1,PA,68,0.31701095941590335,0,0,1,1,2,Pennsylvania
1,2,MI,46,1.4743073419212294,0,1,1,3,3,Michigan
0,4,OR,44,1.1393791133504434,0,1,1,2,3,Oregon
0,1,NJ,60,0.35016852501765416,1,1,2,2,3,New Jersey
0,4,AZ,51,0.6351557950768049,0,1,1,2,3,Arizona
0,3,LA,34,1.4532164597589503,0,1,1,3,3,Louisiana
0,3,MD,55,0.8323617201687578,0,1,1,2,2,Maryland
1,2,IA,59,0.6585601319317496,0,1,1,2,3,Iowa
0,4,CO,41,0.03929209194197822,1,1,1,2,3,Colorado
1,3,FL,72,2.303030018817525,0,1,1,2,2,Florida
0,3,FL,28,0.03568207467282665,1,1,2,1,2,Florida
1,3,KY,52,1.7681071690472951,0,0,1,4,3,Kentucky
1,1,NJ,63,1.3376370807074787,0,1,1,2,2,New Jersey
0,2,MO,27,0.024075138301333794,1,1,2,1,3,Missouri
1,1,MA,69,1.3376370807074787,0,1,1,2,2,Massachusetts
0,3,FL,59,0.18772947848041902,0,1,3,1,3,Florida
0,1,MA,56,0.564687052578297,0,1,1,2,3,Massachusetts
1,3,TX,36,0.3365839820611095,1,1,1,2,3,Texas
1,3,LA,55,0.5182517615355566,1,1,1,1,2,Louisiana
0,3,TX,18,5.927838266525637e-4,1,1,2,1,3,Texas
0,3,TN,34,0.6766246042965641,0,0,1,2,3,Tennessee
0,3,TX,37,0.2823206250833989,0,0,1,4,3,Texas
0,2,MI,52,0.43521078537220176,0,1,1,2,2,Michigan
0,3,KY,45,0.6968376590447304,0,1,2,1,1,Kentucky
0,1,NH,49,0.6045342218172051,0,0,1,2,3,New Hampshire
1,3,FL,48,0.15189337658771093,0,1,1,1,3,Florida
0,2,IA,72,0.8510030005560022,0,1,1,1,2,Iowa
0,2,MN,48,0.782160561434603,0,0,2,1,2,Minnesota
0,3,GA,38,1.0158163169152887,0,1,2,2,2,Georgia
1,1,PA,60,0.6744736650721213,0,0,1,2,3,Pennsylvania
0,4,CA,44,4.528230057853543,0,0,1,2,2,California
1,4,NV,66,1.1526539499549386,0,1,1,2,2,Nevada
0,4,CA,28,0.07196696742545666,0,1,4,2,3,California
1,3,OK,74,4.075371806963307,0,0,1,2,2,Oklahoma
1,4,CO,41,0.9783421055832745,1,1,1,3,3,Colorado
0,2,MI,73,0.9307656277650681,0,1,1,2,3,Michigan
0,2,WI,30,0.4523025881158638,0,1,1,2,3,Wisconsin
0,1,PA,64,0.3821583723371507,0,1,1,2,3,Pennsylvania
1,3,SC,77,0.12993580807733637,0,1,1,1,2,South Carolina
0,4,CO,78,0.4895046134806427,0,1,1,1,3,Colorado
1,3,TX,29,0.512604239008868,0,1,1,1,2,Texas
1,3,VA,57,0.7905558911430697,0,1,1,1,2,Virginia
1,1,NY,39,4.225967590919129,0,1,1,4,2,New York
0,3,NC,48,0.3367918138272414,0,0,1,1,2,North Carolina
1,3,GA,39,0.23078236792341872,1,1,1,2,3,Georgia
0,2,WI,34,0.78892907331324,0,1,1,3,3,Wisconsin
0,3,FL,42,0.09383331188735694,1,1,5,1,2,Florida
0,3,FL,69,0.9613998302577219,1,1,1,2,2,Florida
1,1,NY,28,0.8367926220212921,0,0,1,2,3,New York
0,4,CA,50,1.5251193929298352,0,1,4,2,3,California
0,2,IL,59,0.8014281212643193,0,1,2,2,3,Illinois
0,2,OH,50,0.9850163021667999,0,0,1,3,3,Ohio
0,2,SD,66,0.4228279573974872,0,1,3,2,3,South Dakota
0,2,MO,21,1.655006642342875,0,1,4,3,2,Missouri
1,3,MD,34,1.2112710424597872,0,1,1,2,3,Maryland
1,1,NY,35,1.1099215546404086,0,1,1,2,3,New York
0,4,CA,68,0.2556704874109566,0,1,1,1,2,California
1,1,NY,75,1.3804698284807104,0,1,1,1,2,New York
1,1,NJ,42,0.8163167655320858,0,0,1,2,2,New Jersey
0,2,WI,31,0.2522426310194698,0,1,1,2,3,Wisconsin
0,3,FL,32,0.21252155741595388,0,0,2,1,3,Florida
0,1,NY,50,0.17539523188661402,1,1,5,2,3,New York
1,1,NY,69,0.6269693606841427,1,1,1,2,2,New York
0,2,OH,71,0.6272856906274844,0,1,1,2,3,Ohio
0,3,VA,46,4.931369349884809,1,1,5,1,2,Virginia
1,3,TX,40,0.3919322257648181,0,1,1,4,3,Texas
1,4,CO,41,1.4492835437896796,1,1,1,4,3,Colorado
1,1,NY,35,1.2609392418448695,0,1,1,3,3,New York
1,3,GA,39,3.4928887396903794,0,0,1,3,2,Georgia
0,4,CO,41,1.2810587182940476,1,1,1,4,3,Colorado
1,4,CO,41,4.338652394468322,1,1,1,3,3,Colorado
1,4,CA,28,4.873099904518884,0,0,1,2,2,California
0,3,TX,33,0.3923456402551633,1,1,4,1,2,Texas
1,1,PA,51,0.34824736065441586,0,1,1,1,2,Pennsylvania
0,3,TX,20,0.37539966358923554,0,0,5,1,3,Texas
0,1,NY,55,0.7037321757460806,0,0,1,2,2,New York
0,3,TX,39,1.8232911701329542,0,1,1,4,3,Texas
1,3,VA,40,1.1970094503907296,0,1,1,3,3,Virginia
0,3,FL,68,0.20086649260422876,0,0,1,1,2,Florida
0,1,CT,20,1.7598667564755446,0,1,1,3,2,Connecticut
1,2,OH,68,1.0024283218959136,0,1,1,3,3,Ohio
0,2,IL,70,0.34104159527077943,0,1,1,1,2,Illinois
0,1,PA,59,0.7426580526693846,0,1,1,2,2,Pennsylvania
1,2,IN,66,0.2835465342570922,0,1,1,1,2,Indiana
0,3,FL,35,0.050588538842851305,1,1,1,3,3,Florida
0,4,CA,43,1.662895294043839,0,1,1,4,3,California
0,2,OH,65,0.8595205305949023,0,1,1,2,2,Ohio
0,4,AZ,71,1.1709081109412987,0,0,1,2,3,Arizona
0,4,CA,64,3.4764196250875425,0,1,1,2,3,California
1,3,VA,71,2.569388145273862,0,0,1,2,2,Virginia
1,3,TN,74,4.635409364654378,0,1,1,3,2,Tennessee
0,1,NJ,62,0.36743975107893123,0,1,1,2,3,New Jersey
0,1,PA,73,2.1407334660295816,0,1,1,3,3,Pennsylvania
0,4,NV,33,0.20001388902968983,0,1,1,1,2,Nevada
0,4,AZ,59,0.802797225992654,0,0,1,2,2,Arizona
0,2,MO,73,0.6203583320310323,0,1,1,2,3,Missouri
0,4,CA,22,0.37363034493077163,0,1,1,1,3,California
1,2,OH,55,0.7650942747839948,0,1,1,2,2,Ohio
1,3,GA,30,2.4694066875287675,0,1,1,3,2,Georgia
0,2,MN,68,0.17865145196233045,0,1,5,1,3,Minnesota
0,2,IN,46,1.0308527999250896,0,1,1,2,2,Indiana
1,3,FL,54,0.5083499397229179,0,1,1,1,3,Florida
1,3,TX,45,2.1228165352132486,0,1,1,3,2,Texas
1,3,FL,31,0.7983049998916643,0,1,1,2,3,Florida
0,3,TN,54,0.6235788931162853,0,1,1,2,3,Tennessee
0,4,CA,47,0.30274848744695465,0,1,2,1,3,California
1,3,AL,58,1.0176322109025822,0,1,1,2,2,Alabama
1,1,NY,40,1.1151785929581384,0,1,1,2,3,New York
0,3,FL,25,2.8423116088265252,0,1,1,2,2,Florida
0,1,NY,80,1.2071936554968568,0,1,1,2,3,New York
0,2,KS,70,1.6753087138481915,0,1,1,2,2,Kansas
0,4,CO,50,0.9847159527169961,0,1,1,3,3,Colorado
0,4,OR,56,0.7628197759912977,0,1,1,3,3,Oregon
0,2,IL,69,0.32112974314681897,0,1,1,2,2,Illinois
0,1,NY,70,0.3677482107525721,0,1,1,1,2,New York
0,2,IL,35,1.379549212543716,0,0,1,4,3,Illinois
1,3,VA,64,1.1124460642875182,0,1,1,2,2,Virginia
0,1,NY,45,0.9863524548696023,0,0,1,3,3,New York
0,1,PA,69,0.7578656890545045,0,1,1,3,3,Pennsylvania
0,4,AZ,37,1.8131087105504675,0,0,1,3,2,Arizona
1,3,VA,18,0.21347829671961002,1,1,1,2,2,Virginia
0,4,CA,35,0.06347577229100121,1,1,1,3,3,California
1,3,FL,20,0.26441569059642295,0,1,1,1,2,Florida
0,2,IL,65,2.1178501189454786,1,1,1,2,2,Illinois
1,1,NY,26,4.9741038986380834,0,0,2,1,2,New York
0,1,MA,55,0.6855950808857758,0,0,1,2,3,Massachusetts
0,3,FL,21,0.004690682946601749,1,1,2,2,3,Florida
1,3,TX,62,5.000008839081735,1,1,1,1,2,Texas
0,3,TX,35,1.0193677933202503,1,1,1,2,3,Texas
0,3,FL,54,0.37689876560248914,0,0,1,1,2,Florida
0,4,CA,23,0.37807387467669906,0,1,1,1,3,California
1,3,TX,35,1.8379155617307539,0,0,1,4,3,Texas
0,2,IL,58,0.5236783418903689,0,1,1,2,3,Illinois
0,1,MA,34,0.4304351533772614,0,1,1,2,3,Massachusetts
0,4,OR,72,1.211254546597161,0,1,1,2,3,Oregon
1,4,CA,35,0.4667805705262645,0,1,1,2,3,California
0,1,NY,68,0.5809734736440983,0,1,4,2,2,New York
1,2,IL,76,1.228202335029427,0,1,1,2,2,Illinois
0,1,PA,56,0.27274608045284304,0,1,1,2,3,Pennsylvania
1,4,NV,70,0.7867529143756621,0,1,1,1,2,Nevada
0,1,PA,52,0.2377438976248205,0,1,1,1,2,Pennsylvania
1,2,MI,30,0.3640468813972076,0,1,1,2,3,Michigan
1,4,NM,70,4.7331343411941145,0,1,1,2,3,New Mexico
0,3,FL,40,1.07641856421983,0,0,1,3,3,Florida
1,2,OH,70,2.521538562176626,0,0,1,2,2,Ohio
1,3,AR,28,1.1661229467737153,0,1,1,1,2,Arkansas
1,4,WY,63,2.0517658709309217,0,1,1,2,2,Wyoming
0,2,IL,73,0.18792073053398436,0,1,1,1,3,Illinois
1,2,IN,40,0.2376827324761199,0,0,5,1,1,Indiana
0,2,IL,50,0.05608561924916841,0,1,1,1,3,Illinois
0,4,AK,36,0.2521645826296574,0,1,5,1,2,Alaska
1,1,NY,40,0.7479242670353046,0,1,1,2,3,New York
1,4,CA,40,0.5138903717986869,1,1,1,2,2,California
1,3,VA,39,0.9355073501387593,0,1,1,2,3,Virginia
0,3,MD,59,0.681414671810837,0,1,1,2,2,Maryland
1,1,PA,56,0.2911446839988082,0,0,1,1,2,Pennsylvania
0,4,CA,25,1.3099676605310222,1,1,1,1,2,California
1,3,TX,42,2.1966102171682516,0,1,1,3,2,Texas
0,4,CA,18,0.15142376573227836,0,0,2,1,2,California
1,1,NJ,55,0.6954538292973462,0,1,1,2,3,New Jersey
0,4,CA,22,0.02975005195212784,1,1,5,1,3,California
0,3,VA,35,0.5213451753338116,0,1,1,2,3,Virginia
0,4,NV,76,0.23361542720386422,0,1,1,1,1,Nevada
0,2,MO,40,0.11958655086303689,1,0,1,4,3,Missouri
0,1,NY,33,0.20936739660740689,1,1,4,1,2,New York
1,1,CT,59,1.5893962590797626,0,1,1,2,3,Connecticut
0,1,NY,35,0.0320436360200856,1,1,2,3,3,New York
0,3,GA,56,0.1410359643328169,0,1,2,1,3,Georgia
0,1,PA,56,0.08107382871879407,0,1,1,1,3,Pennsylvania
0,4,CA,31,0.1187710438319043,1,1,1,1,3,California
0,3,FL,27,0.35288164501836805,1,1,1,1,2,Florida
0,3,VA,18,0.7943600456049696,0,1,1,1,2,Virginia
1,3,GA,61,3.9838433904821855,1,1,1,1,1,Georgia
0,1,NY,34,0.884076528657599,0,1,1,3,3,New York
0,3,GA,21,0.002912654046892388,1,0,2,1,3,Georgia
1,4,CA,45,0.672369311433017,0,0,1,4,3,California
1,3,VA,59,1.8555162767671547,0,1,1,3,2,Virginia
0,2,OH,71,1.0622782483568758,0,0,1,3,3,Ohio
1,3,TX,69,5.000008488359909,1,1,1,1,2,Texas
0,3,FL,45,0.5621866172430519,1,1,1,1,3,Florida
0,3,FL,56,1.07705659950558,0,0,1,2,2,Florida
0,3,AL,22,0.012033894105290275,1,1,2,1,2,Alabama
0,1,PA,77,0.4638972757522799,0,1,1,1,2,Pennsylvania
0,3,DE,76,5.000000194116288,0,1,2,2,3,Delaware
0,1,NH,41,0.4058463309105878,0,1,1,2,3,New Hampshire
0,2,OH,43,0.27662589519459796,0,1,1,2,3,Ohio
0,4,ID,66,0.5775548733838256,0,1,1,2,3,Idaho
1,2,MI,38,1.1386147045108566,0,1,1,3,3,Michigan
1,2,MI,62,0.3756433997928201,0,1,1,1,2,Michigan
0,2,IL,63,0.6869388482941566,0,1,1,2,3,Illinois
0,3,NC,60,0.5296408892847173,0,1,1,2,3,North Carolina
0,3,TX,57,0.05479944192115781,1,1,1,1,2,Texas
1,3,DE,56,0.39793482496795535,0,1,1,1,2,Delaware
1,1,PA,65,0.8573863600976724,0,1,1,3,3,Pennsylvania
0,1,NY,26,0.2525057652456306,1,1,2,2,3,New York
1,3,WV,52,0.23174011535419528,0,1,1,1,2,West Virginia
0,2,WI,43,0.7800024764662142,0,1,1,2,2,Wisconsin
0,4,CA,20,0.22881480044447222,0,0,4,1,2,California
1,3,OK,20,0.3286388095211758,0,1,1,1,2,Oklahoma
0,1,CT,35,1.3478259491934401,0,1,1,2,2,Connecticut
0,2,MI,62,0.08546953153612334,0,1,1,1,3,Michigan
0,1,NJ,40,0.03064550580566058,0,1,1,1,3,New Jersey
1,4,CA,30,2.1653228067347943,0,1,4,2,2,California
1,3,GA,58,1.115370332870421,0,1,1,2,3,Georgia
0,4,AZ,56,0.02560929403312084,1,1,1,1,3,Arizona
0,1,MA,28,0.8083029446283269,0,1,1,2,3,Massachusetts
1,1,NY,58,1.2130457784140525,0,1,1,3,3,New York
0,4,HI,55,5.000015471616636,0,1,4,3,2,Hawaii
0,3,FL,58,0.13518403166967602,0,1,5,1,2,Florida
1,4,TX,65,0.613992474969134,0,1,1,2,3,Texas
1,1,CT,48,0.44016628835460014,0,0,1,1,2,Connecticut
